customer_id,age,job_code,marital_status_code,ed_level,balance,housing_status_code,loan_status_code,contact,month,duration,campaign,pdays,previous,poutcome,results
21651,44,9,1,1,1127,0,0,0,aug,82,8,-1,0,3,no
21652,52,9,0,2,0,0,0,0,aug,119,2,-1,0,3,no
21653,40,11,1,2,119,0,0,0,aug,258,2,-1,0,3,no
21654,50,1,1,0,-1,0,0,0,aug,195,2,-1,0,3,no
21655,43,3,0,2,42,0,0,0,aug,696,2,-1,0,3,no
21656,30,9,1,1,-189,0,0,0,aug,105,2,-1,0,3,no
21657,57,4,1,2,929,0,0,0,aug,387,8,-1,0,3,no
21658,48,9,0,2,83,1,1,0,aug,243,6,-1,0,3,no
21659,51,1,1,1,950,0,0,0,aug,377,2,-1,0,3,no
21660,40,9,0,1,0,0,0,0,aug,60,2,-1,0,3,no
21661,34,9,1,1,56,0,0,0,aug,91,2,-1,0,3,no
21662,43,9,1,1,0,0,0,0,aug,103,2,-1,0,3,no
21663,57,9,0,2,114,0,0,0,aug,281,2,-1,0,3,no
21664,45,1,1,0,487,0,0,0,aug,110,4,-1,0,3,no
21665,53,4,1,2,261,0,0,0,aug,100,2,-1,0,3,no
21666,40,4,1,2,409,0,0,0,aug,111,2,-1,0,3,no
21667,55,4,1,2,-408,0,0,0,aug,528,9,-1,0,3,no
21668,31,9,1,1,0,1,1,0,aug,144,4,-1,0,3,no
21669,34,9,2,2,82,0,0,0,aug,292,4,-1,0,3,no
21670,30,9,2,1,5,0,0,0,aug,120,6,-1,0,3,no
21671,45,0,1,1,251,0,0,0,aug,102,2,-1,0,3,no
21672,45,1,1,0,0,0,0,0,aug,92,2,-1,0,3,no
21673,43,9,1,1,227,1,1,0,aug,124,2,-1,0,3,no
21674,45,4,2,1,451,0,0,0,aug,142,2,-1,0,3,no
21675,55,5,1,1,168,0,0,0,aug,79,2,-1,0,3,no
21676,58,5,1,1,0,0,0,0,aug,153,2,-1,0,3,no
21677,33,1,1,2,1465,0,0,0,aug,98,4,-1,0,3,no
21678,31,9,1,1,297,0,0,0,aug,551,4,-1,0,3,no
21679,36,0,0,1,11,0,0,0,aug,97,2,-1,0,3,no
21680,34,4,2,2,-292,0,0,0,aug,181,6,-1,0,3,no
21681,39,4,1,2,1373,0,0,0,aug,386,2,-1,0,3,no
21682,39,4,1,2,88,0,0,0,aug,349,4,-1,0,3,no
21683,50,0,1,1,-1415,0,0,0,aug,358,2,-1,0,3,no
21684,42,9,0,1,58,0,0,0,aug,153,2,-1,0,3,no
21685,57,5,1,1,-133,0,0,0,aug,197,2,-1,0,3,no
21686,60,5,1,0,420,0,0,0,aug,245,2,-1,0,3,no
21687,33,6,1,1,47,0,0,0,aug,168,2,-1,0,3,no
21688,39,9,2,1,1,0,0,0,aug,111,2,-1,0,3,no
21689,59,5,1,0,0,0,0,0,aug,288,2,-1,0,3,no
21690,30,9,2,1,8,0,0,0,aug,28,17,-1,0,3,no
21691,53,9,1,1,3429,0,0,0,aug,280,4,-1,0,3,no
21692,30,4,2,2,-58,1,1,0,aug,15,18,-1,0,3,no
21693,47,0,1,1,5401,0,0,0,aug,824,2,-1,0,3,no
21694,32,4,2,2,1625,0,0,0,aug,451,6,-1,0,3,no
21695,54,9,0,1,-291,0,0,0,aug,99,2,-1,0,3,no
21696,56,4,1,2,0,0,0,0,aug,486,4,-1,0,3,no
21697,32,9,2,1,29,0,0,0,aug,156,2,-1,0,3,no
21698,33,4,2,2,0,0,0,0,aug,53,4,-1,0,3,no
21699,46,9,1,1,966,1,1,0,aug,40,2,-1,0,3,no
21700,46,4,1,2,0,0,0,0,aug,328,1,-1,0,3,no
21701,33,9,1,1,18,1,1,0,aug,19,18,-1,0,3,no
21702,35,4,1,2,86,0,0,0,aug,144,3,-1,0,3,no
21703,46,9,2,1,0,0,0,0,aug,42,1,-1,0,3,no
21704,35,4,1,2,299,0,0,0,aug,1059,5,-1,0,3,no
21705,33,9,1,1,2666,0,0,0,aug,117,3,-1,0,3,no
21706,52,4,1,2,7135,0,0,0,aug,1032,3,-1,0,3,yes
21707,31,9,1,1,1072,0,0,0,aug,141,3,-1,0,3,no
21708,32,9,1,2,60,0,0,0,aug,153,7,-1,0,3,no
21709,56,9,0,1,5,0,0,0,aug,98,1,-1,0,3,no
21710,49,1,1,3,5,0,0,0,aug,202,1,-1,0,3,no
21711,34,9,2,1,179,0,0,0,aug,294,3,-1,0,3,no
21712,56,6,1,3,0,0,0,0,aug,130,1,-1,0,3,no
21713,34,4,1,2,46,0,0,0,aug,729,5,-1,0,3,no
21714,33,9,2,2,123,0,0,0,aug,264,1,-1,0,3,no
21715,52,4,2,2,1205,0,0,1,aug,18,20,-1,0,3,no
21716,58,5,1,2,258,1,1,0,aug,285,1,-1,0,3,no
21717,42,9,2,1,3,0,0,0,aug,367,1,-1,0,3,no
21718,32,4,2,2,0,0,0,0,aug,178,1,-1,0,3,no
21719,32,9,1,1,0,0,0,0,aug,87,1,-1,0,3,no
21720,43,4,0,2,3820,0,0,0,aug,86,5,-1,0,3,no
21721,33,9,2,1,268,0,0,0,aug,255,1,-1,0,3,no
21722,46,9,1,1,167,0,0,0,aug,155,3,-1,0,3,no
21723,47,9,0,1,266,0,0,0,aug,88,1,-1,0,3,no
21724,39,9,2,1,-225,0,0,0,aug,220,1,-1,0,3,no
21725,52,4,0,2,96,0,0,0,aug,134,1,-1,0,3,no
21726,42,4,1,2,559,0,0,0,aug,88,1,-1,0,3,no
21727,48,1,1,0,347,0,0,0,aug,199,3,-1,0,3,no
21728,45,1,1,3,850,0,0,0,aug,211,2,-1,0,3,no
21729,50,7,1,1,128,0,0,0,aug,173,1,-1,0,3,no
21730,35,4,2,2,3576,0,0,0,aug,68,1,-1,0,3,no
21731,40,9,1,2,0,0,0,0,aug,44,1,-1,0,3,no
21732,41,4,1,2,30,0,0,0,aug,171,7,-1,0,3,no
21733,48,1,1,0,147,0,0,0,aug,158,8,-1,0,3,no
21734,59,5,1,1,19,1,1,0,aug,271,3,-1,0,3,no
21735,47,3,0,1,1361,0,0,0,aug,59,3,-1,0,3,no
21736,41,6,1,2,57,0,0,0,aug,61,5,-1,0,3,no
21737,36,9,1,1,1840,0,0,0,aug,61,6,-1,0,3,no
21738,53,1,1,1,20,0,0,0,aug,106,7,-1,0,3,no
21739,57,5,1,1,81,0,0,0,aug,118,3,-1,0,3,no
21740,52,9,1,1,-240,0,0,0,aug,392,3,-1,0,3,no
21741,43,9,1,1,0,0,0,0,aug,313,3,-1,0,3,no
21742,30,4,1,2,151,0,0,0,aug,82,4,-1,0,3,no
21743,51,3,0,2,370,0,0,0,aug,109,3,-1,0,3,no
21744,33,9,1,1,0,0,0,0,aug,78,3,-1,0,3,no
21745,47,11,1,3,497,0,0,0,aug,135,3,-1,0,3,no
21746,41,9,2,2,15302,0,0,0,aug,121,4,-1,0,3,no
21747,39,4,1,2,218,0,0,0,aug,97,9,-1,0,3,no
21748,31,4,1,2,50,0,0,0,aug,37,5,-1,0,3,no
21749,50,9,1,2,329,0,0,0,aug,329,4,-1,0,3,no
21750,46,1,1,1,1109,0,0,0,aug,221,12,-1,0,3,no
21751,44,4,1,2,1802,0,0,1,aug,105,5,-1,0,3,no
21752,53,6,1,2,2013,0,0,0,aug,268,14,-1,0,3,no
21753,53,0,1,3,0,0,0,0,aug,160,3,-1,0,3,no
21754,43,9,0,1,0,0,0,0,aug,332,3,-1,0,3,no
21755,50,7,1,1,1687,0,0,0,aug,205,5,-1,0,3,no
21756,47,7,1,1,459,0,0,0,aug,599,3,-1,0,3,no
21757,47,4,1,2,600,0,0,0,aug,290,15,-1,0,3,yes
21758,36,4,1,2,85,0,0,0,aug,249,3,-1,0,3,no
21759,56,9,1,1,1750,0,0,0,aug,629,7,-1,0,3,no
21760,51,9,1,0,260,0,0,0,aug,137,2,-1,0,3,no
21761,48,9,1,1,606,0,0,0,aug,231,4,-1,0,3,no
21762,34,9,2,2,2671,0,0,0,aug,119,9,-1,0,3,no
21763,43,10,1,1,174,1,1,0,aug,308,2,-1,0,3,no
21764,53,9,1,1,428,0,0,0,aug,609,4,-1,0,3,no
21765,44,4,1,1,238,0,0,0,aug,147,3,-1,0,3,no
21766,33,9,0,2,39,0,0,0,aug,123,5,-1,0,3,no
21767,37,9,2,2,1661,0,0,0,aug,199,5,-1,0,3,no
21768,38,4,1,2,0,0,0,0,aug,219,2,-1,0,3,no
21769,49,4,2,2,370,0,0,0,aug,386,3,-1,0,3,no
21770,48,1,1,1,0,0,0,0,aug,112,7,-1,0,3,no
21771,56,4,1,2,96,1,1,0,aug,173,11,-1,0,3,no
21772,47,9,0,1,191,0,0,0,aug,228,5,-1,0,3,no
21773,33,10,1,2,123,0,0,0,aug,207,3,-1,0,3,no
21774,42,0,1,1,329,0,0,0,aug,347,3,-1,0,3,no
21775,34,0,1,1,445,0,0,0,aug,256,2,-1,0,3,no
21776,53,9,1,1,1344,0,0,0,aug,85,6,-1,0,3,no
21777,56,3,1,0,605,0,0,0,aug,207,6,-1,0,3,no
21778,55,9,0,2,1402,0,0,0,aug,187,4,-1,0,3,no
21779,34,4,1,2,396,1,1,0,aug,166,3,-1,0,3,no
21780,35,9,0,1,82,0,0,0,aug,152,3,-1,0,3,no
21781,33,6,2,2,61,0,0,0,aug,836,3,-1,0,3,yes
21782,55,1,1,0,-1217,0,0,0,aug,242,4,-1,0,3,no
21783,58,1,1,1,72,0,0,0,aug,235,5,-1,0,3,no
21784,56,1,1,0,2324,0,0,1,aug,132,4,-1,0,3,no
21785,46,6,1,2,226,0,0,0,aug,561,3,-1,0,3,no
21786,32,4,1,2,5878,0,0,0,aug,159,2,-1,0,3,no
21787,32,9,0,1,3345,0,0,0,aug,1200,3,-1,0,3,no
21788,43,9,0,2,101,0,0,0,aug,173,3,-1,0,3,no
21789,53,1,1,1,-634,0,0,0,aug,695,3,-1,0,3,no
21790,32,9,0,1,0,0,0,0,aug,103,4,-1,0,3,no
21791,33,4,1,2,1412,0,0,2,aug,480,1,-1,0,3,yes
21792,58,5,1,3,0,0,0,0,aug,46,5,-1,0,3,no
21793,32,4,2,2,1,0,0,0,aug,108,5,-1,0,3,no
21794,47,9,1,1,677,0,0,0,aug,131,8,-1,0,3,no
21795,49,1,1,0,-165,0,0,0,aug,129,4,-1,0,3,no
21796,46,0,1,1,979,0,0,0,aug,80,5,-1,0,3,no
21797,55,9,0,1,852,0,0,0,aug,83,6,-1,0,3,no
21798,42,4,1,2,7,0,0,0,aug,582,7,-1,0,3,no
21799,52,4,1,1,264,0,0,0,aug,68,8,-1,0,3,no
21800,43,6,1,2,488,0,0,0,aug,190,12,-1,0,3,no
21801,34,4,1,2,1339,0,0,0,aug,255,8,-1,0,3,no
21802,31,9,1,1,0,0,0,0,aug,117,4,-1,0,3,no
21803,42,9,1,1,233,0,0,0,aug,143,4,-1,0,3,no
21804,58,5,1,1,168,0,0,0,aug,183,4,-1,0,3,no
21805,53,4,1,2,75,0,0,0,aug,216,2,-1,0,3,no
21806,42,9,1,1,439,0,0,0,aug,143,2,-1,0,3,no
21807,48,1,1,0,8,0,0,0,aug,43,2,-1,0,3,no
21808,51,9,1,1,180,0,0,0,aug,154,2,-1,0,3,no
21809,41,9,0,1,52,0,0,0,aug,261,2,-1,0,3,no
21810,41,4,1,2,5561,0,0,0,aug,649,2,-1,0,3,yes
21811,31,4,1,2,11,1,1,0,aug,155,2,-1,0,3,no
21812,47,9,1,1,11,0,0,0,aug,162,2,-1,0,3,no
21813,49,7,1,1,314,0,0,0,aug,30,2,-1,0,3,no
21814,47,10,1,0,798,0,0,0,aug,89,2,-1,0,3,no
21815,46,9,1,2,591,0,0,0,aug,50,3,-1,0,3,no
21816,52,1,1,1,223,0,0,0,aug,81,4,-1,0,3,no
21817,50,1,1,3,452,0,0,0,aug,181,2,-1,0,3,no
21818,48,7,1,1,-20,0,0,0,aug,142,2,-1,0,3,no
21819,30,9,2,1,3048,1,1,0,aug,223,2,-1,0,3,no
21820,30,9,1,1,26,0,0,0,aug,55,2,-1,0,3,no
21821,50,4,0,2,30,0,0,0,aug,76,2,-1,0,3,no
21822,33,9,2,1,-374,1,1,0,aug,160,2,-1,0,3,no
21823,33,9,1,1,956,1,1,0,aug,120,2,-1,0,3,no
21824,45,4,0,2,839,0,0,0,aug,121,4,-1,0,3,no
21825,44,9,1,1,331,0,0,0,aug,256,4,-1,0,3,no
21826,32,9,2,1,0,0,0,0,aug,322,2,-1,0,3,no
21827,44,9,2,1,0,0,0,0,aug,156,2,-1,0,3,no
21828,46,4,0,2,0,0,0,0,aug,50,2,-1,0,3,no
21829,45,4,0,1,705,0,0,0,aug,132,4,-1,0,3,no
21830,47,9,0,1,689,0,0,0,aug,64,2,-1,0,3,no
21831,51,0,1,3,-12,0,0,0,aug,18,7,-1,0,3,no
21832,31,4,1,1,2294,0,0,0,aug,483,2,-1,0,3,no
21833,48,9,0,2,375,0,0,0,aug,212,2,-1,0,3,no
21834,53,4,1,2,404,0,0,0,aug,329,4,-1,0,3,no
21835,33,4,1,1,7,1,1,0,aug,239,2,-1,0,3,no
21836,34,9,1,2,0,0,0,0,aug,129,2,-1,0,3,no
21837,40,9,1,1,2228,0,0,0,aug,150,2,-1,0,3,no
21838,52,9,1,1,-33,0,0,0,aug,257,2,-1,0,3,no
21839,39,4,1,2,2320,1,1,0,aug,25,2,-1,0,3,no
21840,40,3,0,1,4328,0,0,0,aug,133,2,-1,0,3,no
21841,58,1,1,1,1626,0,0,0,aug,391,4,-1,0,3,no
21842,54,3,1,0,194,0,0,0,aug,127,2,-1,0,3,no
21843,52,6,1,1,-163,0,0,0,aug,138,2,-1,0,3,no
21844,31,9,1,1,310,0,0,0,aug,228,2,-1,0,3,no
21845,38,9,2,1,367,0,0,0,aug,128,2,-1,0,3,no
21846,39,4,1,2,51,0,0,0,aug,140,2,-1,0,3,no
21847,30,9,2,2,1,0,0,0,aug,88,2,-1,0,3,no
21848,42,4,1,2,160,0,0,0,aug,97,2,-1,0,3,no
21849,57,5,1,0,0,0,0,0,aug,340,4,-1,0,3,no
21850,32,9,1,1,2802,0,0,0,aug,157,2,-1,0,3,no
21851,53,4,1,2,15,0,0,0,aug,921,2,-1,0,3,yes
21852,46,4,0,1,177,0,0,0,aug,84,2,-1,0,3,no
21853,34,9,2,1,0,0,0,0,aug,113,2,-1,0,3,no
21854,42,4,2,1,164,0,0,0,aug,500,2,-1,0,3,no
21855,37,4,1,2,0,0,0,0,aug,179,2,-1,0,3,no
21856,38,9,2,1,260,0,0,0,aug,53,2,-1,0,3,no
21857,42,4,0,2,0,0,0,0,aug,155,4,-1,0,3,no
21858,40,0,2,2,27,0,0,0,aug,467,2,-1,0,3,yes
21859,50,0,1,1,1431,0,0,0,aug,112,4,-1,0,3,no
21860,31,11,1,1,111,0,0,0,aug,70,2,-1,0,3,no
21861,31,7,1,1,182,0,0,0,aug,231,2,-1,0,3,no
21862,38,9,2,1,0,0,0,0,aug,124,4,-1,0,3,no
21863,53,1,1,0,570,0,0,0,aug,158,4,-1,0,3,no
21864,40,9,2,2,47,0,0,0,aug,110,4,-1,0,3,no
21865,37,4,2,2,1572,0,0,0,aug,90,6,-1,0,3,no
21866,52,9,0,1,511,1,1,0,aug,98,4,-1,0,3,no
21867,37,9,0,1,23,0,0,0,aug,289,2,-1,0,3,no
21868,31,9,1,1,141,0,0,0,aug,110,2,-1,0,3,no
21869,42,4,2,2,227,0,0,0,aug,428,8,-1,0,3,no
21870,53,9,1,1,1357,0,0,0,aug,123,2,-1,0,3,no
21871,34,9,1,2,2069,0,0,0,aug,328,2,-1,0,3,no
21872,56,0,1,1,374,0,0,0,aug,193,4,-1,0,3,no
21873,41,9,0,1,75,0,0,0,aug,351,2,-1,0,3,no
21874,38,4,1,1,124,0,0,0,aug,202,2,-1,0,3,no
21875,33,4,2,2,47,0,0,0,aug,203,4,-1,0,3,no
21876,44,6,1,2,1196,0,0,0,aug,552,5,-1,0,3,yes
21877,51,10,1,1,107,0,0,0,aug,79,4,-1,0,3,no
21878,43,2,1,1,469,1,1,0,aug,89,2,-1,0,3,no
21879,32,7,1,1,11,0,0,0,aug,322,2,-1,0,3,no
21880,38,9,1,1,565,0,0,0,aug,93,2,-1,0,3,no
21881,54,1,1,0,2584,0,0,0,aug,387,7,-1,0,3,no
21882,32,4,1,1,0,0,0,0,aug,162,4,-1,0,3,no
21883,30,4,2,1,46,0,0,0,aug,93,4,-1,0,3,no
21884,42,9,0,1,19,0,0,0,aug,875,4,-1,0,3,yes
21885,48,0,1,1,0,0,0,0,aug,108,4,-1,0,3,no
21886,30,4,1,2,1390,0,0,0,aug,552,4,-1,0,3,no
21887,38,9,1,1,79,0,0,0,aug,209,2,-1,0,3,no
21888,34,4,1,2,0,0,0,0,aug,263,2,-1,0,3,no
21889,30,7,1,1,114,0,0,0,aug,185,4,-1,0,3,no
21890,38,4,2,2,38,0,0,0,aug,105,2,-1,0,3,no
21891,33,9,1,2,56,0,0,0,aug,75,2,-1,0,3,no
21892,38,9,1,2,536,0,0,0,aug,360,4,-1,0,3,no
21893,34,9,1,1,1194,1,1,0,aug,219,2,-1,0,3,no
21894,39,4,1,2,5060,0,0,0,aug,157,4,-1,0,3,no
21895,33,9,1,1,0,0,0,0,aug,113,4,-1,0,3,no
21896,34,9,1,2,100,0,0,0,aug,196,2,-1,0,3,no
21897,40,4,1,1,569,0,0,0,aug,129,2,-1,0,3,no
21898,33,9,2,1,541,1,1,0,aug,118,2,-1,0,3,no
21899,42,2,1,0,149,0,0,0,aug,94,2,-1,0,3,no
21900,47,7,1,0,0,1,1,0,aug,138,4,-1,0,3,no
21901,56,5,1,0,681,0,0,0,aug,204,4,-1,0,3,no
21902,34,4,1,2,881,0,0,0,aug,112,2,-1,0,3,no
21903,55,1,1,1,1218,0,0,0,aug,107,2,-1,0,3,no
21904,55,0,1,1,128,0,0,0,aug,359,2,-1,0,3,no
21905,34,9,2,1,112,0,0,0,aug,123,2,-1,0,3,no
21906,50,9,1,1,-584,0,0,0,aug,75,2,-1,0,3,no
21907,41,9,1,1,248,0,0,0,aug,156,2,-1,0,3,no
21908,39,9,2,1,0,0,0,0,aug,332,4,-1,0,3,no
21909,33,4,2,2,432,0,0,1,aug,588,6,-1,0,3,yes
21910,34,3,1,0,4,0,0,0,aug,55,4,-1,0,3,no
21911,56,1,1,1,300,0,0,0,aug,184,3,-1,0,3,no
21912,32,9,2,1,68,1,1,0,aug,237,4,-1,0,3,no
21913,44,4,1,2,0,0,0,0,aug,122,2,-1,0,3,no
21914,32,9,2,1,-22,0,0,0,aug,215,2,-1,0,3,no
21915,37,9,1,1,-318,0,0,0,aug,25,20,-1,0,3,no
21916,39,7,1,2,35,0,0,0,aug,211,3,-1,0,3,no
21917,45,4,1,2,0,0,0,0,aug,71,2,-1,0,3,no
21918,46,9,1,1,78,0,0,0,aug,172,2,-1,0,3,no
21919,36,9,1,1,3,0,0,0,aug,100,4,-1,0,3,no
21920,32,4,1,2,169,1,1,0,aug,119,2,-1,0,3,no
21921,53,1,1,0,-39,0,0,0,aug,87,2,-1,0,3,no
21922,34,9,1,1,1553,0,0,0,aug,200,2,-1,0,3,no
21923,51,1,1,1,51,1,1,0,aug,214,8,-1,0,3,no
21924,31,4,1,2,792,0,0,0,aug,763,14,-1,0,3,yes
21925,45,4,0,2,-96,1,1,0,aug,95,2,-1,0,3,no
21926,31,4,1,2,69,0,0,0,aug,195,2,-1,0,3,no
21927,32,9,1,1,20,0,0,0,aug,210,2,-1,0,3,no
21928,42,4,1,2,251,0,0,0,aug,413,2,-1,0,3,no
21929,47,3,1,1,0,0,0,0,aug,97,3,-1,0,3,no
21930,43,4,1,2,2,1,1,0,aug,472,2,-1,0,3,no
21931,37,4,0,1,414,0,0,0,aug,352,4,-1,0,3,no
21932,41,9,1,1,-4,0,0,0,aug,171,6,-1,0,3,no
21933,32,9,1,2,587,0,0,0,aug,212,4,-1,0,3,no
21934,32,9,2,2,0,0,0,0,aug,72,4,-1,0,3,no
21935,35,9,1,1,1144,0,0,0,aug,197,13,-1,0,3,no
21936,46,1,1,1,15,1,1,0,aug,76,3,-1,0,3,no
21937,32,9,1,1,687,0,0,0,aug,161,4,-1,0,3,no
21938,42,6,1,2,83,0,0,0,aug,140,4,-1,0,3,no
21939,46,7,1,1,417,0,0,0,aug,81,2,-1,0,3,no
21940,51,0,1,0,173,0,0,0,aug,65,2,-1,0,3,no
21941,51,9,1,1,337,0,0,0,aug,687,4,-1,0,3,no
21942,56,7,1,1,9,1,1,0,aug,285,2,-1,0,3,no
21943,45,0,1,1,638,0,0,0,aug,75,9,-1,0,3,no
21944,37,9,2,1,228,0,0,0,aug,1740,2,-1,0,3,no
21945,49,9,1,1,51,0,0,0,aug,513,4,-1,0,3,no
21946,41,9,2,1,143,0,0,0,aug,744,7,-1,0,3,no
21947,50,1,1,0,-219,1,1,0,aug,177,2,-1,0,3,no
21948,36,4,1,2,356,0,0,0,aug,184,6,-1,0,3,no
21949,51,9,1,1,-153,0,0,0,aug,62,4,-1,0,3,no
21950,33,0,2,1,344,0,0,0,aug,103,4,-1,0,3,no
21951,32,4,1,2,1014,0,0,0,aug,194,6,-1,0,3,no
21952,32,4,1,2,138,0,0,0,aug,94,4,-1,0,3,no
21953,31,4,1,2,22546,0,0,0,aug,88,4,-1,0,3,no
21954,31,4,1,2,156,0,0,0,aug,77,2,-1,0,3,no
21955,39,3,1,1,-146,1,1,0,aug,239,2,-1,0,3,no
21956,39,4,1,2,224,0,0,0,aug,414,2,-1,0,3,no
21957,42,3,1,0,145,0,0,0,aug,252,2,-1,0,3,no
21958,48,7,1,1,109,1,1,0,aug,113,4,-1,0,3,no
21959,43,4,1,2,715,0,0,0,aug,88,4,-1,0,3,no
21960,47,9,1,1,275,0,0,0,aug,447,4,-1,0,3,no
21961,39,9,1,1,49,0,0,0,aug,379,4,-1,0,3,no
21962,36,9,2,1,1044,0,0,0,aug,15,19,-1,0,3,no
21963,50,4,1,1,2130,0,0,0,aug,203,4,-1,0,3,no
21964,38,4,1,2,3440,0,0,0,aug,471,10,-1,0,3,no
21965,39,9,0,1,507,0,0,0,aug,173,4,-1,0,3,no
21966,35,9,1,1,179,1,1,0,aug,82,2,-1,0,3,no
21967,39,9,1,2,93,0,0,0,aug,162,2,-1,0,3,no
21968,46,1,1,0,620,0,0,0,aug,174,2,-1,0,3,no
21969,44,9,1,1,7649,0,0,0,aug,188,6,-1,0,3,no
21970,53,9,1,2,988,0,0,0,aug,1408,5,-1,0,3,yes
21971,50,2,0,2,101,0,0,0,aug,132,2,-1,0,3,no
21972,60,5,1,1,208,0,0,0,aug,70,4,-1,0,3,no
21973,51,1,1,1,397,0,0,0,aug,293,2,-1,0,3,no
21974,31,9,1,1,0,0,0,0,aug,102,2,-1,0,3,no
21975,49,3,1,1,3,0,0,0,aug,118,2,-1,0,3,no
21976,50,1,1,0,238,0,0,0,aug,584,2,-1,0,3,no
21977,32,9,2,1,116,0,0,0,aug,718,2,-1,0,3,yes
21978,37,4,2,2,361,0,0,0,aug,174,2,-1,0,3,no
21979,40,9,2,1,2244,1,1,0,aug,58,2,-1,0,3,no
21980,50,0,1,1,242,0,0,0,aug,69,4,-1,0,3,no
21981,46,7,1,1,130,0,0,0,aug,95,2,-1,0,3,no
21982,55,0,1,1,51,0,0,0,aug,94,2,-1,0,3,no
21983,60,0,1,2,1614,0,0,0,aug,921,6,-1,0,3,yes
21984,30,4,1,2,294,0,0,0,aug,605,4,-1,0,3,no
21985,35,4,1,2,24,0,0,0,aug,174,2,-1,0,3,no
21986,35,9,2,1,0,0,0,0,aug,111,2,-1,0,3,no
21987,36,9,1,2,0,0,0,0,aug,245,1,-1,0,3,no
21988,47,7,1,1,439,0,0,0,aug,156,12,-1,0,3,no
21989,37,4,1,2,16,0,0,0,aug,280,1,-1,0,3,no
21990,46,4,1,2,110,1,1,0,aug,243,5,-1,0,3,no
21991,32,4,1,2,7743,0,0,0,aug,358,3,-1,0,3,no
21992,48,4,2,1,-18,0,0,0,aug,430,4,-1,0,3,no
21993,30,9,0,1,2403,0,0,0,aug,132,2,-1,0,3,no
21994,49,4,1,2,1912,0,0,0,aug,380,4,-1,0,3,no
21995,39,9,1,1,0,0,0,0,aug,327,3,-1,0,3,no
21996,33,9,2,1,163,0,0,0,aug,627,2,-1,0,3,yes
21997,47,7,1,1,665,0,0,0,aug,251,3,-1,0,3,no
21998,44,4,1,2,5004,0,0,0,aug,175,2,-1,0,3,no
21999,46,1,1,1,3547,0,0,0,aug,395,6,-1,0,3,no
22000,36,9,1,1,196,0,0,0,aug,687,2,-1,0,3,no
22001,43,9,1,1,481,0,0,0,aug,196,2,-1,0,3,no
22002,30,9,2,1,790,0,0,0,aug,696,3,-1,0,3,no
22003,37,4,2,2,198,0,0,0,aug,304,5,-1,0,3,no
22004,33,4,0,1,106,0,0,0,aug,175,3,-1,0,3,no
22005,31,9,2,1,159,0,0,0,aug,129,1,-1,0,3,no
22006,41,3,1,1,304,0,0,0,aug,132,1,-1,0,3,no
22007,33,4,2,2,0,0,0,0,aug,291,1,-1,0,3,no
22008,47,7,1,1,1717,0,0,0,aug,216,9,-1,0,3,no
22009,47,9,1,1,52,0,0,0,aug,881,4,-1,0,3,no
22010,49,0,1,1,2465,0,0,0,aug,157,3,-1,0,3,no
22011,32,9,2,1,0,0,0,0,aug,92,4,-1,0,3,no
22012,32,4,1,1,375,0,0,0,aug,135,3,-1,0,3,no
22013,57,3,1,0,0,0,0,0,aug,252,3,-1,0,3,no
22014,48,1,1,1,1143,0,0,0,aug,93,3,-1,0,3,no
22015,54,11,1,3,390,0,0,0,aug,68,5,-1,0,3,no
22016,44,3,1,0,0,0,0,0,aug,174,5,-1,0,3,no
22017,39,4,1,2,208,0,0,0,aug,170,4,-1,0,3,no
22018,44,4,1,2,70,0,0,0,aug,165,3,-1,0,3,no
22019,44,4,1,2,0,0,0,0,aug,141,3,-1,0,3,no
22020,35,2,0,1,80,0,0,0,aug,67,5,-1,0,3,no
22021,51,4,1,2,7631,0,0,0,aug,896,8,-1,0,3,no
22022,37,9,1,2,247,0,0,0,aug,625,6,-1,0,3,yes
22023,31,4,2,2,2085,0,0,0,aug,147,4,-1,0,3,no
22024,59,5,1,0,2568,0,0,0,aug,63,5,-1,0,3,no
22025,52,1,1,0,584,0,0,0,aug,76,18,-1,0,3,no
22026,38,9,2,2,221,0,0,0,aug,79,3,-1,0,3,no
22027,40,4,1,2,526,0,0,0,aug,113,4,-1,0,3,no
22028,42,3,1,0,2328,0,0,0,aug,133,2,-1,0,3,no
22029,32,9,2,1,432,0,0,0,aug,559,3,-1,0,3,no
22030,54,6,1,2,0,0,0,0,aug,83,5,-1,0,3,no
22031,32,4,1,2,396,0,0,0,aug,319,3,-1,0,3,no
22032,33,4,2,2,12,0,0,0,aug,471,5,-1,0,3,no
22033,41,9,1,1,0,0,0,0,aug,113,3,-1,0,3,no
22034,38,4,1,2,1555,0,0,0,aug,66,5,-1,0,3,no
22035,40,4,1,2,2014,0,0,0,aug,209,5,-1,0,3,no
22036,33,4,2,2,23,0,0,0,aug,216,3,-1,0,3,no
22037,45,0,1,1,236,0,0,0,aug,703,2,-1,0,3,yes
22038,34,9,2,2,19,0,0,0,aug,345,3,-1,0,3,no
22039,43,9,0,2,1088,0,0,0,aug,341,3,-1,0,3,no
22040,31,9,1,2,79,0,0,0,aug,78,12,-1,0,3,no
22041,56,1,1,1,385,0,0,0,aug,210,3,-1,0,3,no
22042,33,4,2,2,215,0,0,1,aug,41,9,-1,0,3,no
22043,40,4,1,2,324,0,0,0,aug,208,2,-1,0,3,no
22044,33,9,0,1,558,0,0,0,aug,109,3,-1,0,3,no
